"datetime","_source","_id","_index","_type","alt","ascent_rate","batt","ext_humidity","ext_pressure","ext_temperature","frame","frequency","lat","lon","modulation","payload_callsign","position","raw","sats","snr","software_name","software_version","speed","temp","time_received","upload_time","uploader_alt","uploader_antenna","uploader_callsign","uploader_position","uploader_radio","user-agent"
2025-06-21 15:19:51,"{""alt"":2777,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:51.000000Z"",""ext_humidity"":22,""ext_pressure"":734,""ext_temperature"":17.7,""frame"":1536,""frequency"":432.625838,""lat"":41.96687316894531,""lon"":-71.10630798339844,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.96687316894531,-71.10630798339844"",""raw"":""5B03000613133314DE27426E368EC2D90A3A1111440000B10016AC1C000072C3"",""sats"":17,""snr"":-8.35,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":58,""temp"":17,""time_received"":""2025-06-21T19:19:56.277835Z"",""upload_time"":""2025-06-21T19:19:57.442291"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",lvrvk5cB5oOfM4WgKPaO,ham-telm-2025-06,,2777,0,1.33,22,734,17.7,1536,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.96687316894531,-71.10630798339844",5B03000613133314DE27426E368EC2D90A3A1111440000B10016AC1C000072C3,17,-8.35,horusdemodlib,0.3.13,58,17,2025-06-21T19:19:56.277835Z,2025-06-21T19:19:57.442291,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:41,"{""alt"":2844,""ascent_rate"":0,""batt"":1.3529411764705883,""datetime"":""2025-06-21T19:19:41.000000Z"",""ext_humidity"":21,""ext_pressure"":728,""ext_temperature"":17.5,""frame"":1534,""frequency"":432.625829,""lat"":41.96780776977539,""lon"":-71.10791778564453,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.96780776977539,-71.10791778564453"",""raw"":""5B03FE0513132909DF274241378EC21C0B3A1111450000AF0015701C0000492F"",""sats"":17,""snr"":-0.6,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":58,""temp"":17,""time_received"":""2025-06-21T19:19:46.289516Z"",""upload_time"":""2025-06-21T19:19:47.305882"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Mvruk5cB5oOfM4Wg5fPv,ham-telm-2025-06,,2844,0,1.35,21,728,17.5,1534,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.96780776977539,-71.10791778564453",5B03FE0513132909DF274241378EC21C0B3A1111450000AF0015701C0000492F,17,-0.600,horusdemodlib,0.3.13,58,17,2025-06-21T19:19:46.289516Z,2025-06-21T19:19:47.305882,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:36,"{""alt"":2877,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:36.000000Z"",""ext_humidity"":21,""ext_pressure"":725.1,""ext_temperature"":17.4,""frame"":1533,""frequency"":432.625831,""lat"":41.96823501586914,""lon"":-71.1087875366211,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.96823501586914,-71.1087875366211"",""raw"":""5B03FD0513132479DF2742B3378EC23D0B3D1111440000AE0015531C000092BD"",""sats"":17,""snr"":6.33,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":61,""temp"":17,""time_received"":""2025-06-21T19:19:41.259502Z"",""upload_time"":""2025-06-21T19:19:43.157761"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",M_ruk5cB5oOfM4Wg7fM1,ham-telm-2025-06,,2877,0,1.33,21,725,17.4,1533,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.96823501586914,-71.1087875366211",5B03FD0513132479DF2742B3378EC23D0B3D1111440000AE0015531C000092BD,17,6.33,horusdemodlib,0.3.13,61,17,2025-06-21T19:19:41.259502Z,2025-06-21T19:19:43.157761,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:31,"{""alt"":2908,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:31.000000Z"",""ext_humidity"":21,""ext_pressure"":722.3,""ext_temperature"":17.3,""frame"":1532,""frequency"":432.625832,""lat"":41.96870040893555,""lon"":-71.10945892333984,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.96870040893555,-71.10945892333984"",""raw"":""5B03FC0513131FF3DF27420B388EC25C0B301111440000AD0015371C00000DA3"",""sats"":17,""snr"":6.33,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":48,""temp"":17,""time_received"":""2025-06-21T19:19:36.220639Z"",""upload_time"":""2025-06-21T19:19:37.019286"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",6vruk5cB5oOfM4Wgne79,ham-telm-2025-06,,2908,0,1.33,21,722,17.3,1532,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.96870040893555,-71.10945892333984",5B03FC0513131FF3DF27420B388EC25C0B301111440000AD0015371C00000DA3,17,6.33,horusdemodlib,0.3.13,48,17,2025-06-21T19:19:36.220639Z,2025-06-21T19:19:37.019286,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:26,"{""alt"":2940,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:26.000000Z"",""ext_humidity"":21,""ext_pressure"":719.6,""ext_temperature"":17.2,""frame"":1531,""frequency"":432.625835,""lat"":41.969032287597656,""lon"":-71.1102523803711,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.969032287597656,-71.1102523803711"",""raw"":""5B03FB0513131A4AE0274273388EC27C0B3F1111440000AC00151C1C00006F5D"",""sats"":17,""snr"":9.03,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":63,""temp"":17,""time_received"":""2025-06-21T19:19:31.273860Z"",""upload_time"":""2025-06-21T19:19:32.726756"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",qvruk5cB5oOfM4Wgt-84,ham-telm-2025-06,,2940,0,1.33,21,720,17.2,1531,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.969032287597656,-71.1102523803711",5B03FB0513131A4AE0274273388EC27C0B3F1111440000AC00151C1C00006F5D,17,9.03,horusdemodlib,0.3.13,63,17,2025-06-21T19:19:31.273860Z,2025-06-21T19:19:32.726756,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:21,"{""alt"":2973,""ascent_rate"":0,""batt"":1.3529411764705883,""datetime"":""2025-06-21T19:19:21.000000Z"",""ext_humidity"":21,""ext_pressure"":716.8,""ext_temperature"":17.1,""frame"":1530,""frequency"":432.625828,""lat"":41.969505310058594,""lon"":-71.1109848022461,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.969505310058594,-71.1109848022461"",""raw"":""5B03FA05131315C6E02742D3388EC29D0B2E1111450000AB0015001C0000AF95"",""sats"":17,""snr"":-4.76,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":46,""temp"":17,""time_received"":""2025-06-21T19:19:26.239281Z"",""upload_time"":""2025-06-21T19:19:26.584521"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",qfruk5cB5oOfM4Wgt-84,ham-telm-2025-06,,2973,0,1.35,21,717,17.1,1530,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.969505310058594,-71.1109848022461",5B03FA05131315C6E02742D3388EC29D0B2E1111450000AB0015001C0000AF95,17,-4.76,horusdemodlib,0.3.13,46,17,2025-06-21T19:19:26.239281Z,2025-06-21T19:19:26.584521,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:16,"{""alt"":3003,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:16.000000Z"",""ext_humidity"":22,""ext_pressure"":714.2,""ext_temperature"":16.9,""frame"":1529,""frequency"":432.625836,""lat"":41.96985626220703,""lon"":-71.11172485351562,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.96985626220703,-71.11172485351562"",""raw"":""5B03F90513131022E1274234398EC2BB0B3E1110440000A90016E61B00005073"",""sats"":17,""snr"":-3.53,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":62,""temp"":16,""time_received"":""2025-06-21T19:19:21.208559Z"",""upload_time"":""2025-06-21T19:19:22.447639"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",6fruk5cB5oOfM4Wgne79,ham-telm-2025-06,,3003,0,1.33,22,714,16.9,1529,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.96985626220703,-71.11172485351562",5B03F90513131022E1274234398EC2BB0B3E1110440000A90016E61B00005073,17,-3.53,horusdemodlib,0.3.13,62,16,2025-06-21T19:19:21.208559Z,2025-06-21T19:19:22.447639,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:11,"{""alt"":3033,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:11.000000Z"",""ext_humidity"":22,""ext_pressure"":711.4,""ext_temperature"":16.8,""frame"":1528,""frequency"":432.625816,""lat"":41.9703254699707,""lon"":-71.11245727539062,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.9703254699707,-71.11245727539062"",""raw"":""5B03F80513130B9DE1274294398EC2D90B311110440000A80016CA1B0000731F"",""sats"":17,""snr"":-3.53,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":49,""temp"":16,""time_received"":""2025-06-21T19:19:16.257371Z"",""upload_time"":""2025-06-21T19:19:18.079214"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",bPruk5cB5oOfM4WgWet6,ham-telm-2025-06,,3033,0,1.33,22,711,16.8,1528,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.9703254699707,-71.11245727539062",5B03F80513130B9DE1274294398EC2D90B311110440000A80016CA1B0000731F,17,-3.53,horusdemodlib,0.3.13,49,16,2025-06-21T19:19:16.257371Z,2025-06-21T19:19:18.079214,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:06,"{""alt"":3064,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:06.000000Z"",""ext_humidity"":22,""ext_pressure"":708.8,""ext_temperature"":16.7,""frame"":1527,""frequency"":432.625832,""lat"":41.97065734863281,""lon"":-71.11320495605469,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97065734863281,-71.11320495605469"",""raw"":""5B03F705131306F4E12742F6398EC2F80B381110440000A70016B01B00001B9B"",""sats"":17,""snr"":-6.87,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":56,""temp"":16,""time_received"":""2025-06-21T19:19:11.220592Z"",""upload_time"":""2025-06-21T19:19:11.949203"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",bvruk5cB5oOfM4WgXOv9,ham-telm-2025-06,,3064,0,1.33,22,709,16.7,1527,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97065734863281,-71.11320495605469",5B03F705131306F4E12742F6398EC2F80B381110440000A70016B01B00001B9B,17,-6.87,horusdemodlib,0.3.13,56,16,2025-06-21T19:19:11.220592Z,2025-06-21T19:19:11.949203,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:19:01,"{""alt"":3093,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:19:01.000000Z"",""ext_humidity"":22,""ext_pressure"":706.3,""ext_temperature"":16.6,""frame"":1526,""frequency"":432.625825,""lat"":41.9710693359375,""lon"":-71.11392974853516,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.9710693359375,-71.11392974853516"",""raw"":""5B03F60513130160E22742553A8EC2150C341110440000A60016971B0000F27A"",""sats"":17,""snr"":-6.66,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":52,""temp"":16,""time_received"":""2025-06-21T19:19:06.177204Z"",""upload_time"":""2025-06-21T19:19:07.811038"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",aPruk5cB5oOfM4WgWetl,ham-telm-2025-06,,3093,0,1.33,22,706,16.6,1526,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.9710693359375,-71.11392974853516",5B03F60513130160E22742553A8EC2150C341110440000A60016971B0000F27A,17,-6.66,horusdemodlib,0.3.13,52,16,2025-06-21T19:19:06.177204Z,2025-06-21T19:19:07.811038,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:56,"{""alt"":3120,""ascent_rate"":0,""batt"":1.3137254901960784,""datetime"":""2025-06-21T19:18:56.000000Z"",""ext_humidity"":21,""ext_pressure"":703.5,""ext_temperature"":16.5,""frame"":1525,""frequency"":432.625826,""lat"":41.971458435058594,""lon"":-71.11473846435547,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.971458435058594,-71.11473846435547"",""raw"":""5B03F505131238C6E22742BF3A8EC2300C331110430000A500157B1B0000553C"",""sats"":17,""snr"":-7.26,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":51,""temp"":16,""time_received"":""2025-06-21T19:19:01.239066Z"",""upload_time"":""2025-06-21T19:19:03.537478"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",afruk5cB5oOfM4WgWet6,ham-telm-2025-06,,3120,0,1.31,21,704,16.5,1525,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.971458435058594,-71.11473846435547",5B03F505131238C6E22742BF3A8EC2300C331110430000A500157B1B0000553C,17,-7.26,horusdemodlib,0.3.13,51,16,2025-06-21T19:19:01.239066Z,2025-06-21T19:19:03.537478,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:51,"{""alt"":3148,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:18:51.000000Z"",""ext_humidity"":20,""ext_pressure"":701.2,""ext_temperature"":16.3,""frame"":1524,""frequency"":432.625829,""lat"":41.971866607666016,""lon"":-71.11541748046875,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.971866607666016,-71.11541748046875"",""raw"":""5B03F40513123331E32742183B8EC24C0C3A1110440000A30014641B00002546"",""sats"":17,""snr"":-2.12,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":58,""temp"":16,""time_received"":""2025-06-21T19:18:56.201229Z"",""upload_time"":""2025-06-21T19:18:57.188252"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",ZPruk5cB5oOfM4WgMemN,ham-telm-2025-06,,3148,0,1.33,20,701,16.3,1524,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.971866607666016,-71.11541748046875",5B03F40513123331E32742183B8EC24C0C3A1110440000A30014641B00002546,17,-2.12,horusdemodlib,0.3.13,58,16,2025-06-21T19:18:56.201229Z,2025-06-21T19:18:57.188252,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:46,"{""alt"":3178,""ascent_rate"":0,""batt"":1.3529411764705883,""datetime"":""2025-06-21T19:18:46.000000Z"",""ext_humidity"":19,""ext_pressure"":698.8,""ext_temperature"":16.2,""frame"":1523,""frequency"":432.625829,""lat"":41.97231674194336,""lon"":-71.11617279052734,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97231674194336,-71.11617279052734"",""raw"":""5B03F30513122EA7E327427B3B8EC26A0C2D1110450000A200134C1B00002011"",""sats"":17,""snr"":-3.52,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":45,""temp"":16,""time_received"":""2025-06-21T19:18:51.154694Z"",""upload_time"":""2025-06-21T19:18:53.044551"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",wfruk5cB5oOfM4WgHujc,ham-telm-2025-06,,3178,0,1.35,19,699,16.2,1523,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97231674194336,-71.11617279052734",5B03F30513122EA7E327427B3B8EC26A0C2D1110450000A200134C1B00002011,17,-3.52,horusdemodlib,0.3.13,45,16,2025-06-21T19:18:51.154694Z,2025-06-21T19:18:53.044551,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:41,"{""alt"":3207,""ascent_rate"":0,""batt"":1.3529411764705883,""datetime"":""2025-06-21T19:18:41.000000Z"",""ext_humidity"":18,""ext_pressure"":696.2,""ext_temperature"":16.1,""frame"":1522,""frequency"":432.625835,""lat"":41.97269058227539,""lon"":-71.11685180664062,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97269058227539,-71.11685180664062"",""raw"":""5B03F20513122909E42742D43B8EC2870C3A1110450000A10012321B0000DFE3"",""sats"":17,""snr"":-1.24,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":58,""temp"":16,""time_received"":""2025-06-21T19:18:46.132539Z"",""upload_time"":""2025-06-21T19:18:46.884969"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",r_rtk5cB5oOfM4Wg2OTe,ham-telm-2025-06,,3207,0,1.35,18,696,16.1,1522,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97269058227539,-71.11685180664062",5B03F20513122909E42742D43B8EC2870C3A1110450000A10012321B0000DFE3,17,-1.24,horusdemodlib,0.3.13,58,16,2025-06-21T19:18:46.132539Z,2025-06-21T19:18:46.884969,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:36,"{""alt"":3235,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:18:36.000000Z"",""ext_humidity"":17,""ext_pressure"":693.8,""ext_temperature"":16,""frame"":1521,""frequency"":432.625832,""lat"":41.973148345947266,""lon"":-71.1175537109375,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.973148345947266,-71.1175537109375"",""raw"":""5B03F10513122481E42742303C8EC2A30C311110440000A000111A1B00001084"",""sats"":17,""snr"":-5.1,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":49,""temp"":16,""time_received"":""2025-06-21T19:18:41.096548Z"",""upload_time"":""2025-06-21T19:18:42.753922"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",Kfrtk5cB5oOfM4Wg4uWk,ham-telm-2025-06,,3235,0,1.33,17,694,16,1521,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.973148345947266,-71.1175537109375",5B03F10513122481E42742303C8EC2A30C311110440000A000111A1B00001084,17,-5.10,horusdemodlib,0.3.13,49,16,2025-06-21T19:18:41.096548Z,2025-06-21T19:18:42.753922,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:31,"{""alt"":3267,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:18:31.000000Z"",""ext_humidity"":17,""ext_pressure"":691.2,""ext_temperature"":15.8,""frame"":1520,""frequency"":432.625834,""lat"":41.97353744506836,""lon"":-71.11829376220703,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97353744506836,-71.11829376220703"",""raw"":""5B03F00513121FE7E42742913C8EC2C30C35110F4400009E0011001B0000B926"",""sats"":17,""snr"":-6.88,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":53,""temp"":15,""time_received"":""2025-06-21T19:18:36.148263Z"",""upload_time"":""2025-06-21T19:18:36.573399"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",rvrtk5cB5oOfM4Wg2OTe,ham-telm-2025-06,,3267,0,1.33,17,691,15.8,1520,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97353744506836,-71.11829376220703",5B03F00513121FE7E42742913C8EC2C30C35110F4400009E0011001B0000B926,17,-6.88,horusdemodlib,0.3.13,53,15,2025-06-21T19:18:36.148263Z,2025-06-21T19:18:36.573399,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:26,"{""alt"":3297,""ascent_rate"":0,""batt"":1.3529411764705883,""datetime"":""2025-06-21T19:18:26.000000Z"",""ext_humidity"":17,""ext_pressure"":688.4,""ext_temperature"":15.7,""frame"":1519,""frequency"":432.625836,""lat"":41.97398376464844,""lon"":-71.1188735961914,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97398376464844,-71.1188735961914"",""raw"":""5B03EF0513121A5CE52742DD3C8EC2E10C33110F4500009D0011E41A000033FE"",""sats"":17,""snr"":-3.17,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":51,""temp"":15,""time_received"":""2025-06-21T19:18:31.111824Z"",""upload_time"":""2025-06-21T19:18:32.435086"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",tvrtk5cB5oOfM4WgruEP,ham-telm-2025-06,,3297,0,1.35,17,688,15.7,1519,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97398376464844,-71.1188735961914",5B03EF0513121A5CE52742DD3C8EC2E10C33110F4500009D0011E41A000033FE,17,-3.17,horusdemodlib,0.3.13,51,15,2025-06-21T19:18:31.111824Z,2025-06-21T19:18:32.435086,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
2025-06-21 15:18:21,"{""alt"":3328,""ascent_rate"":0,""batt"":1.3333333333333333,""datetime"":""2025-06-21T19:18:21.000000Z"",""ext_humidity"":17,""ext_pressure"":685.8,""ext_temperature"":15.6,""frame"":1518,""frequency"":432.625819,""lat"":41.97442626953125,""lon"":-71.11953735351562,""modulation"":""Horus Binary v2"",""payload_callsign"":""APEX-2-T"",""position"":""41.97442626953125,-71.11953735351562"",""raw"":""5B03EE05131215D0E52742343D8EC2000D32110F4400009C0011CA1A0000E644"",""sats"":17,""snr"":-2.26,""software_name"":""horusdemodlib"",""software_version"":""0.3.13"",""speed"":50,""temp"":15,""time_received"":""2025-06-21T19:18:26.080830Z"",""upload_time"":""2025-06-21T19:18:26.249646"",""uploader_alt"":0,""uploader_antenna"":""Comet GP-3"",""uploader_callsign"":""W0MXX-HOME"",""uploader_position"":""42.139362,-71.396149"",""uploader_radio"":""HorusDemodLib + RTLSDR (432.625 MHz)"",""user-agent"":""Amazon CloudFront""}",qPrtk5cB5oOfM4Wg0-Tz,ham-telm-2025-06,,3328,0,1.33,17,686,15.6,1518,433,42.0,-71.1,Horus Binary v2,APEX-2-T,"41.97442626953125,-71.11953735351562",5B03EE05131215D0E52742343D8EC2000D32110F4400009C0011CA1A0000E644,17,-2.26,horusdemodlib,0.3.13,50,15,2025-06-21T19:18:26.080830Z,2025-06-21T19:18:26.249646,0,Comet GP-3,W0MXX-HOME,"42.139362,-71.396149",HorusDemodLib + RTLSDR (432.625 MHz),Amazon CloudFront
