datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T19:11:51.000000Z,APEX-2-T,42.01659393310547,-71.17822265625,6592,0.0,1.3333333333333333,6,451.1,7.6,1440,17,81,7,2025-06-21T19:11:58.123614,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625836,Horus Binary v2,,-8.83,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:11:56.360591Z,5B03A005130B33FE102842405B8EC2C0195111074400004C00069F110000126F
2025-06-21T19:12:36.000000Z,APEX-2-T,42.01010513305664,-71.17139434814453,6196,0.0,1.3137254901960784,6,475.5,8.0,1449,17,64,8,2025-06-21T19:12:42.668765,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625829,Horus Binary v2,,-3.47,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:12:41.500413Z,5B03A905130C24590A2842C1578EC23418401108430000500006931200006C25
2025-06-21T19:13:21.000000Z,APEX-2-T,42.004302978515625,-71.16458892822266,5803,0.0,1.3333333333333333,6,501.1,8.6,1458,17,61,8,2025-06-21T19:13:27.133916,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625828,Horus Binary v2,,-6.78,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:26.049795Z,5B03B205130D156804284245548EC2AB163D110844000056000693130000476F
2025-06-21T19:13:16.000000Z,APEX-2-T,42.004905700683594,-71.16534423828125,5846,0.0,1.3137254901960784,6,498.1,8.5,1457,17,72,8,2025-06-21T19:13:22.986479,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625832,Horus Binary v2,,-5.28,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:21.012297Z,5B03B105130D1006052842A8548EC2D6164811084300005500067513000054EB
2025-06-21T19:13:06.000000Z,APEX-2-T,42.00621032714844,-71.16690826416016,5935,0.0,1.3333333333333333,6,492.4,8.4,1455,17,62,8,2025-06-21T19:13:12.825678,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625839,Horus Binary v2,,-3.39,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:11.028448Z,5B03AF05130D065C06284275558EC22F173E11084400005400063C130000B817
2025-06-21T19:13:46.000000Z,APEX-2-T,42.001136779785156,-71.16051483154297,5584,0.0,1.3333333333333333,7,515.6,8.8,1463,17,66,8,2025-06-21T19:13:51.406936,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625832,Horus Binary v2,,-7.22,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:51.050528Z,5B03B705130D2E2A0128422F528EC2D01542110844000058000724140000A919
2025-06-21T19:13:51.000000Z,APEX-2-T,42.000518798828125,-71.15959930419922,5541,0.0,1.3333333333333333,7,518.6,8.9,1464,17,76,8,2025-06-21T19:13:57.533505,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625819,Horus Binary v2,,-8.38,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:56.086094Z,5B03B805130D3388002842B7518EC2A5154C1108440000590007421400000839
2025-06-21T19:14:06.000000Z,APEX-2-T,41.99875259399414,-71.15691375732422,5406,0.0,1.3333333333333333,7,527.5,9.1,1467,17,75,9,2025-06-21T19:14:11.694624,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625823,Horus Binary v2,,-4.43,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:14:11.098072Z,5B03BB05130E06B9FE274257508EC21E154B11094400005B00079B1400008F71
2025-06-21T19:13:36.000000Z,APEX-2-T,42.002384185791016,-71.16213989257812,5671,0.0,1.3137254901960784,6,509.6,8.7,1461,17,66,8,2025-06-21T19:13:41.276720,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625825,Horus Binary v2,,-6.84,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:13:41.063611Z,5B03B505130D247102284204538EC22716421108430000570006E81300001E09
2025-06-21T19:14:56.000000Z,APEX-2-T,41.992862701416016,-71.14862060546875,4953,0.0,1.3333333333333333,7,559.0,10.5,1477,17,70,10,2025-06-21T19:15:02.407431,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.62582,Horus Binary v2,,0.87,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:01.187368Z,5B03C505130E38B1F82742184C8EC2591346110A440000690007D6150000E484
2025-06-21T19:14:46.000000Z,APEX-2-T,41.993988037109375,-71.15032196044922,5044,0.0,1.3333333333333333,7,552.6,10.2,1475,17,76,10,2025-06-21T19:14:52.109924,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625822,Horus Binary v2,,-4.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:14:51.211723Z,5B03C305130E2ED8F92742F74C8EC2B4134C110A44000066000796150000D211
2025-06-21T19:14:51.000000Z,APEX-2-T,41.99346923828125,-71.14942169189453,5001,0.0,1.3137254901960784,7,555.8,10.3,1476,17,61,10,2025-06-21T19:14:58.267878,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625814,Horus Binary v2,,-6.33,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:14:56.231489Z,5B03C405130E3350F92742814C8EC289133D110A430000670007B61500004D65
2025-06-21T19:15:01.000000Z,APEX-2-T,41.99234390258789,-71.14781951904297,4909,0.0,1.3137254901960784,7,562.0,10.6,1478,17,58,10,2025-06-21T19:15:06.550350,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625809,Horus Binary v2,,5.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:06.228167Z,5B03C605130F0129F82742AF4B8EC22D133A110A4300006A0007F41500009B53
2025-06-21T19:15:06.000000Z,APEX-2-T,41.99177169799805,-71.14698791503906,4863,0.0,1.3333333333333333,7,565.5,10.8,1479,17,66,10,2025-06-21T19:15:12.669946,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625813,Horus Binary v2,,-5.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:11.265591Z,5B03C705130F0693F72742424B8EC2FF1242110A4400006C000717160000550E
2025-06-21T19:14:36.000000Z,APEX-2-T,41.99529266357422,-71.15189361572266,5133,0.0,1.3137254901960784,7,546.4,9.9,1473,17,64,9,2025-06-21T19:14:41.873943,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625817,Horus Binary v2,,-4.8,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:14:41.139934Z,5B03C105130E242EFB2742C54D8EC20D1440110943000063000758150000E979
2025-06-21T19:14:41.000000Z,APEX-2-T,41.99467849731445,-71.15119934082031,5088,0.0,1.3333333333333333,7,549.6,10.1,1474,17,66,10,2025-06-21T19:14:47.977642,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625813,Horus Binary v2,,-5.55,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:14:46.176934Z,5B03C205130E298DFA27426A4D8EC2E01342110A4400006500077815000026C7
2025-06-21T19:15:11.000000Z,APEX-2-T,41.991268157958984,-71.14623260498047,4818,0.0,1.3137254901960784,7,568.6,10.9,1480,17,63,10,2025-06-21T19:15:16.797135,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625828,Horus Binary v2,,-7.24,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:16.213930Z,5B03C805130F0B0FF72742DF4A8EC2D2123F110A4300006D000736160000A2AD
2025-06-21T19:15:41.000000Z,APEX-2-T,41.98831558227539,-71.14205169677734,4554,0.0,1.3137254901960784,7,588.4,11.6,1486,17,47,11,2025-06-21T19:15:47.757311,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.62582,Horus Binary v2,,-4.18,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:46.332488Z,5B03CE05130F2909F42742BB488EC2CA112F110B430000740007FC160000B294
2025-06-21T19:15:51.000000Z,APEX-2-T,41.98738098144531,-71.14080810546875,4465,0.0,1.3137254901960784,7,594.9,11.8,1488,17,51,11,2025-06-21T19:15:57.908314,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625825,Horus Binary v2,,-1.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:56.406347Z,5B03D005130F3314F3274218488EC2711133110B4300007600073D1700005805
2025-06-21T19:15:26.000000Z,APEX-2-T,41.9897346496582,-71.14411163330078,4686,0.0,1.3333333333333333,7,578.6,11.3,1483,17,56,11,2025-06-21T19:15:33.362845,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625817,Horus Binary v2,,-7.46,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:31.314460Z,5B03CB05130F1A7DF52742C9498EC24E1238110B4400007100079A160000058B
2025-06-21T19:15:31.000000Z,APEX-2-T,41.989253997802734,-71.14338684082031,4643,0.0,1.3333333333333333,7,582.0,11.4,1484,17,51,11,2025-06-21T19:15:37.492232,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625817,Horus Binary v2,,-5.29,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:36.346835Z,5B03CC05130F1FFFF427426A498EC2231233110B440000720007BC1600007682
2025-06-21T19:15:36.000000Z,APEX-2-T,41.9887580871582,-71.14273071289062,4599,0.0,1.3137254901960784,7,585.2,11.5,1485,17,60,11,2025-06-21T19:15:41.614389,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625816,Horus Binary v2,,-2.33,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:41.387737Z,5B03CD05130F247DF4274214498EC2F7113C110B430000730007DC1600009A31
2025-06-21T19:15:16.000000Z,APEX-2-T,41.990753173828125,-71.14547729492188,4775,0.0,1.3333333333333333,7,571.8,11.1,1481,17,52,11,2025-06-21T19:15:22.949922,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625817,Horus Binary v2,,-7.24,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:21.249401Z,5B03C905130F1088F627427C4A8EC2A71234110B4400006F000756160000D798
2025-06-21T19:15:21.000000Z,APEX-2-T,41.990211486816406,-71.14476776123047,4732,0.0,1.3333333333333333,7,575.2,11.2,1482,17,61,11,2025-06-21T19:15:27.206892,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625814,Horus Binary v2,,1.66,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:15:26.283509Z,5B03CA05130F15FAF527421F4A8EC27C123D110B44000070000778160000D8B2
2025-06-21T19:15:56.000000Z,APEX-2-T,41.98695755004883,-71.14016723632812,4422,0.0,1.3137254901960784,7,598.4,11.9,1489,17,48,11,2025-06-21T19:16:02.118400,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625813,Horus Binary v2,,-1.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:01.355829Z,5B03D105130F38A5F22742C4478EC2461130110B430000770007601700002331
2025-06-21T19:16:06.000000Z,APEX-2-T,41.986026763916016,-71.13895416259766,4331,0.0,1.3137254901960784,7,605.2,12.1,1491,17,49,12,2025-06-21T19:16:12.268842,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625825,Horus Binary v2,,-4.71,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:11.419440Z,5B03D305131006B1F1274225478EC2EB1031110C430000790007A4170000A214
2025-06-21T19:16:16.000000Z,APEX-2-T,41.98505783081055,-71.13764953613281,4245,0.0,1.3333333333333333,7,612.1,12.3,1493,17,57,12,2025-06-21T19:16:22.553117,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625822,Horus Binary v2,,-4.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:21.408191Z,5B03D505131010B3F027427A468EC2951039110C4400007B0007E91700009419
2025-06-21T19:16:21.000000Z,APEX-2-T,41.984649658203125,-71.13704681396484,4201,0.0,1.3137254901960784,7,615.4,12.5,1494,17,48,12,2025-06-21T19:16:26.703631,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625822,Horus Binary v2,,-6.46,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:26.442721Z,5B03D60513101548F027422B468EC2691030110C4300007D00070A18000077D4
2025-06-21T19:16:31.000000Z,APEX-2-T,41.98381805419922,-71.13567352294922,4111,0.0,1.3137254901960784,7,622.2,12.7,1496,17,53,12,2025-06-21T19:16:36.941538,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625828,Horus Binary v2,,-7.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:36.426829Z,5B03D80513101F6EEF274277458EC20F1035110C4300007F00074E180000C6ED
2025-06-21T19:16:41.000000Z,APEX-2-T,41.98293685913086,-71.13435363769531,4027,0.0,1.3333333333333333,7,628.3,13.0,1498,17,55,13,2025-06-21T19:16:47.217652,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625813,Horus Binary v2,,-5.55,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:46.499883Z,5B03DA0513102987EE2742CA448EC2BB0F37110D4400008200078B180000DF05
2025-06-21T19:16:11.000000Z,APEX-2-T,41.985557556152344,-71.13829040527344,4288,0.0,1.3333333333333333,7,608.7,12.3,1492,17,49,12,2025-06-21T19:16:18.405768,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625814,Horus Binary v2,,-6.36,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:16.370542Z,5B03D40513100B36F12742CE468EC2C01031110C4400007B0007C717000092D6
2025-06-21T19:16:26.000000Z,APEX-2-T,41.98423385620117,-71.13633728027344,4155,0.0,1.3333333333333333,7,618.8,12.6,1495,17,50,12,2025-06-21T19:16:32.834862,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625816,Horus Binary v2,,-2.58,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:31.478766Z,5B03D70513101ADBEF2742CE458EC23B1032110C4400007E00072C180000A3F1
2025-06-21T19:17:06.000000Z,APEX-2-T,41.9809455871582,-71.13088989257812,3837,0.0,1.3333333333333333,7,643.5,13.7,1503,17,60,13,2025-06-21T19:17:11.861632,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625819,Horus Binary v2,,-0.16,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:11.072287Z,5B03DF051311067DEC274204438EC2FD0E3C110D4400008900072319000077D7
2025-06-21T19:16:51.000000Z,APEX-2-T,41.98210906982422,-71.13296508789062,3951,0.0,1.3333333333333333,7,634.4,13.2,1500,17,58,13,2025-06-21T19:16:57.480792,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625823,Horus Binary v2,,-4.11,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:55.968906Z,5B03DC05131033AEED274214448EC26F0F3A110D440000840007C81800007350
2025-06-21T19:16:56.000000Z,APEX-2-T,41.98172378540039,-71.13233947753906,3913,0.0,1.3333333333333333,7,637.4,13.4,1501,17,51,13,2025-06-21T19:17:01.622361,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625822,Horus Binary v2,,-1.78,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:00.988554Z,5B03DD0513103849ED2742C2438EC2490F33110D440000860007E6180000EA1B
2025-06-21T19:16:46.000000Z,APEX-2-T,41.982582092285156,-71.13368225097656,3989,0.0,1.3333333333333333,7,631.5,13.1,1499,17,45,13,2025-06-21T19:16:51.343080,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625812,Horus Binary v2,,-4.09,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:16:51.019026Z,5B03DB0513102E2AEE274272448EC2950F2D110D440000830007AB1800002F88
2025-06-21T19:17:16.000000Z,APEX-2-T,41.98014831542969,-71.1293716430664,3768,0.0,1.3333333333333333,7,649.3,13.9,1505,17,51,13,2025-06-21T19:17:22.112222,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625816,Horus Binary v2,,4.14,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:21.054044Z,5B03E105131110ACEB27423D428EC2B80E33110D4400008B00075D190000E2D7
2025-06-21T19:17:11.000000Z,APEX-2-T,41.98057174682617,-71.13013458251953,3803,0.0,1.3137254901960784,7,646.4,13.8,1504,17,53,13,2025-06-21T19:17:17.988471,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625825,Horus Binary v2,,4.14,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:16.103873Z,5B03E00513110B1BEC2742A1428EC2DB0E35110D4300008A000740190000779C
2025-06-21T19:17:21.000000Z,APEX-2-T,41.97969055175781,-71.12859344482422,3734,0.0,1.3333333333333333,8,652.2,14.1,1506,17,58,14,2025-06-21T19:17:26.239972,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625816,Horus Binary v2,,-7.44,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:26.092847Z,5B03E20513111534EB2742D7418EC2960E3A110E4400008D00087A1900009F1D
2025-06-21T19:17:01.000000Z,APEX-2-T,41.981346130371094,-71.13157653808594,3875,0.0,1.3333333333333333,7,640.7,13.5,1502,17,52,13,2025-06-21T19:17:07.769254,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.625825,Horus Binary v2,,-4.69,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.625 MHz),2025-06-21T19:17:06.034689Z,5B03DE05131101E6EC27425E438EC2230F34110D4400008700070719000090D1
