datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T19:07:39.000000Z,APEX-2-R,42.071502685546875,-71.20600891113281,8774,-8.98,2.6862745098039214,0,0.0,0.0,1640,8,109,-18,2025-06-21T19:07:45.359990,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630857,Horus Binary v2,,2.46,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:07:44.870765Z,5C036806130727384928427A698EC246226D08EE897EFC00000000000000ACDA
2025-06-21T19:07:25.000000Z,APEX-2-R,42.0755500793457,-71.20726013183594,8897,-9.71,2.6862745098039214,0,0.0,0.0,1638,9,126,-18,2025-06-21T19:07:31.121336,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630845,Horus Binary v2,,-3.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:07:30.888698Z,5C0366061307195D4D28421E6A8EC2C1227E09EE8935FC00000000000000C04C
2025-06-21T19:07:09.000000Z,APEX-2-R,42.08124923706055,-71.20939636230469,9061,-9.54,2.6862745098039214,0,0.0,0.0,1634,9,132,-19,2025-06-21T19:07:14.962511,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630834,Horus Binary v2,,-0.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:07:13.822199Z,5C03620613070933532842366B8EC265238409ED8946FC00000000000000F674
2025-06-21T19:07:35.000000Z,APEX-2-R,42.07316970825195,-71.2065200805664,8829,-9.12,2.6862745098039214,0,0.0,0.0,1639,9,121,-18,2025-06-21T19:07:41.258377,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630858,Horus Binary v2,,2.46,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:07:40.873063Z,5C036706130723ED4A2842BD698EC27D227909EE8970FC00000000000000DBE5
2025-06-21T19:08:19.000000Z,APEX-2-R,42.06195068359375,-71.20445251464844,8442,-9.06,2.6862745098039214,0,0.0,0.0,1648,9,100,-17,2025-06-21T19:08:25.650337,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630873,Horus Binary v2,,-0.55,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:08:24.392517Z,5C037006130813703F2842AE688EC2FA206409EF8976FC000000000000003753
2025-06-21T19:08:15.000000Z,APEX-2-R,42.06290054321289,-71.20459747314453,8476,-8.34,2.6862745098039214,0,0.0,0.0,1647,9,97,-17,2025-06-21T19:08:21.539531,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630861,Horus Binary v2,,-1.62,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:08:19.864326Z,5C036F0613080F69402842C1688EC21C216109EF89BEFC00000000000000F309
2025-06-21T19:08:59.000000Z,APEX-2-R,42.052879333496094,-71.20097351074219,8094,-8.98,2.6862745098039214,0,0.0,0.0,1656,9,95,-16,2025-06-21T19:09:04.312225,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630866,Horus Binary v2,,2.77,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:09:03.904163Z,5C03780613083B26362842E6668EC29E1F5F09F0897EFC000000000000000E87
2025-06-21T19:09:25.000000Z,APEX-2-R,42.04667282104492,-71.19794464111328,7867,-8.33,2.6862745098039214,0,0.0,0.0,1661,9,104,-16,2025-06-21T19:09:30.574734,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630869,Horus Binary v2,,0.7,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:09:30.440105Z,5C037D06130919CB2F284259658EC2BB1E6809F089BFFC00000000000000A19E
2025-06-21T19:09:29.000000Z,APEX-2-R,42.04572677612305,-71.19745635986328,7833,-8.85,2.6862745098039214,0,0.0,0.0,1662,9,96,-16,2025-06-21T19:09:34.683621,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630873,Horus Binary v2,,0.7,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:09:34.451406Z,5C037E0613091DD32E284219658EC2991E6009F0898BFC000000000000008A18
2025-06-21T19:08:45.000000Z,APEX-2-R,42.055564880371094,-71.2022705078125,8202,-7.85,2.6862745098039214,0,0.0,0.0,1653,9,93,-17,2025-06-21T19:08:51.825380,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630864,Horus Binary v2,,2.81,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:08:50.933488Z,5C03750613082DE638284290678EC20A205D09EF89EFFC000000000000007310
2025-06-21T19:08:49.000000Z,APEX-2-R,42.05469512939453,-71.20184326171875,8166,-8.37,2.6862745098039214,0,0.0,0.0,1654,9,89,-17,2025-06-21T19:08:56.013800,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630869,Horus Binary v2,,0.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:08:55.452999Z,5C0376061308310238284258678EC2E61F5909EF89BBFC000000000000004A36
2025-06-21T19:09:17.000000Z,APEX-2-R,42.04860305786133,-71.19891357421875,7936,-8.65,2.6862745098039214,0,0.0,0.0,1659,9,109,-16,2025-06-21T19:09:22.457991,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630867,Horus Binary v2,,-3.25,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:09:21.905163Z,5C037B06130911C5312842D8658EC2001F6D09F0899FFC00000000000000BDB7
2025-06-21T19:08:53.000000Z,APEX-2-R,42.053768157958984,-71.20145416259766,8129,-10.13,2.6862745098039214,0,0.0,0.0,1655,9,100,-17,2025-06-21T19:09:00.163407,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63087,Horus Binary v2,,1.02,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:08:59.374104Z,5C0377061308350F37284225678EC2C11F6409EF890BFC00000000000000B331
2025-06-21T19:10:10.000000Z,APEX-2-R,42.03607177734375,-71.1925277709961,7477,-8.8,2.6862745098039214,0,0.0,0.0,1669,9,102,-15,2025-06-21T19:10:17.044558,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630876,Horus Binary v2,,0.22,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:14.975809Z,5C038506130A0AF024284293628EC2351D6609F18990FC0000000000000087D1
2025-06-21T19:10:26.000000Z,APEX-2-R,42.03190231323242,-71.19000244140625,7324,-8.53,2.6862745098039214,0,0.0,0.0,1673,9,103,-15,2025-06-21T19:10:33.538642,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630873,Horus Binary v2,,4.44,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:31.969092Z,5C038906130A1AAB20284248618EC29C1C6709F189ABFC0000000000000064D9
2025-06-21T19:09:43.000000Z,APEX-2-R,42.042362213134766,-71.19597625732422,7709,-8.85,2.6862745098039214,0,0.0,0.0,1664,9,103,-16,2025-06-21T19:09:48.866115,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630873,Horus Binary v2,,3.12,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:09:48.447886Z,5C03800613092B612B284257648EC21D1E6709F0898BFC000000000000008771
2025-06-21T19:10:54.000000Z,APEX-2-R,42.026580810546875,-71.18656158447266,7095,-8.71,2.6862745098039214,0,0.0,0.0,1678,9,85,-14,2025-06-21T19:10:59.857365,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630888,Horus Binary v2,,2.57,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:58.507013Z,5C038E06130A36381B2842855F8EC2B71B5509F28999FC000000000000001E90
2025-06-21T19:10:58.000000Z,APEX-2-R,42.025856018066406,-71.18602752685547,7060,-8.34,2.6862745098039214,0,0.0,0.0,1679,9,90,-14,2025-06-21T19:11:03.992605,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630879,Horus Binary v2,,2.75,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:11:03.029822Z,5C038F06130A3A7A1A28423F5F8EC2941B5A09F289BEFC0000000000000092F1
2025-06-21T19:10:14.000000Z,APEX-2-R,42.03512954711914,-71.19196319580078,7442,-8.78,2.6862745098039214,0,0.0,0.0,1670,9,99,-15,2025-06-21T19:10:21.166736,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630872,Horus Binary v2,,-0.33,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:19.511909Z,5C038606130A0EF923284249628EC2121D6309F18992FC00000000000000C530
2025-06-21T19:10:48.000000Z,APEX-2-R,42.02736282348633,-71.18712615966797,7130,-8.51,2.6862745098039214,0,0.0,0.0,1677,9,85,-14,2025-06-21T19:10:55.691892,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63088,Horus Binary v2,,0.09,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:54.496297Z,5C038D06130A30051C2842CF5F8EC2DA1B5509F289ADFC0000000000000088C7
2025-06-21T19:10:18.000000Z,APEX-2-R,42.034244537353516,-71.19141387939453,7410,-8.42,2.6862745098039214,0,0.0,0.0,1671,9,104,-15,2025-06-21T19:10:25.274649,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630866,Horus Binary v2,,6.69,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:10:23.517972Z,5C038706130A121123284201628EC2F21C6809F189B6FC00000000000000613C
2025-06-21T19:11:28.000000Z,APEX-2-R,42.02010726928711,-71.18136596679688,6785,-8.19,2.6862745098039214,0,0.0,0.0,1685,9,77,-13,2025-06-21T19:11:34.549591,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630873,Horus Binary v2,,3.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:11:34.088806Z,5C039506130B1C97142842DC5C8EC2811A4D09F389CDFC0000000000000051B8
2025-06-21T19:11:24.000000Z,APEX-2-R,42.021095275878906,-71.18225860595703,6835,-8.43,2.6862745098039214,0,0.0,0.0,1684,9,82,-14,2025-06-21T19:11:30.383251,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630883,Horus Binary v2,,5.77,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:11:29.569734Z,5C039406130B189A152842515D8EC2B31A5209F289B5FC0000000000000026A3
2025-06-21T19:11:16.000000Z,APEX-2-R,42.0225715637207,-71.18342590332031,6904,-9.18,2.6862745098039214,0,0.0,0.0,1682,9,81,-14,2025-06-21T19:11:22.274931,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630875,Horus Binary v2,,4.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:11:21.023576Z,5C039206130B101D172842EA5D8EC2F81A5109F2896AFC000000000000004B99
2025-06-21T19:11:46.000000Z,APEX-2-R,42.01709747314453,-71.17863464355469,6631,-8.21,2.7058823529411766,0,0.0,0.0,1688,9,73,-13,2025-06-21T19:11:52.716556,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630882,Horus Binary v2,,-0.81,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:11:52.096020Z,5C039806130B2E82112842765B8EC2E7194909F38ACBFC00000000000000B6B3
2025-06-21T19:12:04.000000Z,APEX-2-R,42.01463317871094,-71.17613983154297,6487,-8.87,2.7058823529411766,0,0.0,0.0,1692,9,70,-13,2025-06-21T19:12:10.994647,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630889,Horus Binary v2,,2.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:09.072828Z,5C039C06130C04FC0E28422F5A8EC257194609F38A89FC00000000000000A50A
2025-06-21T19:12:22.000000Z,APEX-2-R,42.01202392578125,-71.17343139648438,6327,-9.07,2.7058823529411766,0,0.0,0.0,1695,9,69,-12,2025-06-21T19:12:27.262349,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,1.03,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:27.082200Z,5C039F06130C16500C2842CC588EC2B7184509F48A75FC00000000000000FC93
2025-06-21T19:12:00.000000Z,APEX-2-R,42.01524353027344,-71.17679595947266,6522,-9.0,2.7058823529411766,0,0.0,0.0,1691,9,81,-13,2025-06-21T19:12:04.881742,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630891,Horus Binary v2,,2.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:04.543709Z,5C039B06130C009C0F2842855A8EC27A195109F38A7CFC00000000000000FD1B
2025-06-21T19:12:53.000000Z,APEX-2-R,42.00785827636719,-71.16890716552734,6056,-8.42,2.7058823529411766,0,0.0,0.0,1701,9,68,-12,2025-06-21T19:12:59.880468,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630901,Horus Binary v2,,8.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:58.058201Z,5C03A506130C350C0828427B568EC2A8174409F48AB6FC00000000000000EA4D
2025-06-21T19:12:18.000000Z,APEX-2-R,42.012638092041016,-71.174072265625,6361,-8.75,2.7058823529411766,0,0.0,0.0,1694,9,76,-12,2025-06-21T19:12:25.131100,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630886,Horus Binary v2,,-3.42,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:23.067805Z,5C039E06130C12F10C284220598EC2D9184C09F48A95FC0000000000000098A9
2025-06-21T19:12:43.000000Z,APEX-2-R,42.00889205932617,-71.1700668334961,6125,-8.62,2.7058823529411766,0,0.0,0.0,1699,9,70,-12,2025-06-21T19:12:51.601223,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.629832,Horus Binary v2,,3.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:49.609947Z,5C03A306130C2B1B09284213578EC2ED174609F48AA2FC000000000000001D21
2025-06-21T19:12:49.000000Z,APEX-2-R,42.008426666259766,-71.16950988769531,6091,-8.87,2.7058823529411766,0,0.0,0.0,1700,9,71,-12,2025-06-21T19:12:53.736290,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,3.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:53.617834Z,5C03A406130C31A1082842CA568EC2CB174709F48A89FC00000000000000C854
2025-06-21T19:12:34.000000Z,APEX-2-R,42.010353088378906,-71.17170715332031,6221,-8.71,2.7058823529411766,0,0.0,0.0,1698,9,63,-12,2025-06-21T19:12:41.440940,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630891,Horus Binary v2,,9.14,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:12:40.052318Z,5C03A206130C229A0A2842EA578EC24D183F09F48A99FC00000000000000DD1A
2025-06-21T19:13:19.000000Z,APEX-2-R,42.00429916381836,-71.16458892822266,5813,-8.63,2.7058823529411766,0,0.0,0.0,1706,9,63,-11,2025-06-21T19:13:26.144589,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,3.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:13:24.589229Z,5C03AA06130D136704284245548EC2B5163F09F58AA1FC00000000000000FA72
2025-06-21T19:13:23.000000Z,APEX-2-R,42.00375747680664,-71.1639404296875,5779,-8.25,2.7058823529411766,0,0.0,0.0,1707,9,71,-11,2025-06-21T19:13:30.263609,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630896,Horus Binary v2,,2.51,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:13:29.118610Z,5C03AB06130D17D9032842F0538EC293164709F58AC7FC000000000000001F29
2025-06-21T19:13:15.000000Z,APEX-2-R,42.005035400390625,-71.1655044555664,5864,-9.05,2.7058823529411766,0,0.0,0.0,1705,9,70,-11,2025-06-21T19:13:22.036788,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630898,Horus Binary v2,,3.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:13:20.583732Z,5C03A906130D0F28052842BD548EC2E8164609F58A77FC00000000000000CF97
2025-06-21T19:13:58.000000Z,APEX-2-R,41.999488830566406,-71.15801239013672,5467,-9.02,2.7058823529411766,0,0.0,0.0,1714,9,69,-10,2025-06-21T19:14:04.598862,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630892,Horus Binary v2,,1.1,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:14:04.105042Z,5C03B206130D3A7AFF2742E7508EC25B154509F68A7AFC00000000000000BA71
2025-06-21T19:14:02.000000Z,APEX-2-R,41.99900436401367,-71.15731811523438,5431,-8.72,2.7058823529411766,0,0.0,0.0,1715,9,75,-10,2025-06-21T19:14:08.732799,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630901,Horus Binary v2,,1.1,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:14:08.628245Z,5C03B306130E02FBFE27428C508EC237154B09F68A98FC00000000000000A725
2025-06-21T19:13:50.000000Z,APEX-2-R,42.000640869140625,-71.15977478027344,5557,-8.85,2.7058823529411766,0,0.0,0.0,1712,9,67,-10,2025-06-21T19:13:56.435477,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630888,Horus Binary v2,,5.06,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:13:55.576940Z,5C03B006130D32A8002842CE518EC2B5154309F68A8BFC0000000000000070B5
2025-06-21T19:14:56.000000Z,APEX-2-R,41.99287033081055,-71.14862060546875,4967,-8.82,2.7058823529411766,0,0.0,0.0,1725,8,64,-8,2025-06-21T19:15:03.199692,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,7.26,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:15:01.620082Z,5C03BD06130E38B3F82742184C8EC267134008F88A8EFC000000000000005882
2025-06-21T19:15:04.000000Z,APEX-2-R,41.991783142089844,-71.14698028564453,4876,-9.17,2.7058823529411766,0,0.0,0.0,1727,9,65,-8,2025-06-21T19:15:11.310514,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630902,Horus Binary v2,,4.35,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:15:10.155798Z,5C03BF06130F0496F72742414B8EC20C134109F88A6BFC0000000000000089BE
2025-06-21T19:14:26.000000Z,APEX-2-R,41.99652099609375,-71.15350341796875,5233,-9.2,2.7058823529411766,0,0.0,0.0,1719,8,59,-9,2025-06-21T19:14:30.920832,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,-1.75,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:14:30.644134Z,5C03B706130E1A70FC2742984E8EC271143B08F78A68FC00000000000000F6F2
2025-06-21T19:14:38.000000Z,APEX-2-R,41.99506759643555,-71.15161895751953,5126,-9.22,2.7058823529411766,0,0.0,0.0,1722,9,62,-9,2025-06-21T19:14:45.043246,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630898,Horus Binary v2,,0.62,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:14:43.615479Z,5C03BA06130E26F3FA2742A14D8EC206143E09F78A66FC00000000000000762B
2025-06-21T19:15:54.000000Z,APEX-2-R,41.98712158203125,-71.14041900634766,4449,-8.76,2.7254901960784315,0,0.0,0.0,1736,10,48,-7,2025-06-21T19:15:59.709478,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630902,Horus Binary v2,,7.8,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:15:59.135045Z,5C03C806130F36D0F22742E5478EC26111300AF98B94FC000000000000005257
2025-06-21T19:15:50.000000Z,APEX-2-R,41.98748016357422,-71.14093780517578,4484,-8.61,2.7254901960784315,0,0.0,0.0,1735,10,57,-7,2025-06-21T19:15:55.605286,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630904,Horus Binary v2,,8.38,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:15:55.124279Z,5C03C706130F322EF3274229488EC28411390AF98BA3FC00000000000000EF2E
2025-06-21T19:15:40.000000Z,APEX-2-R,41.98841094970703,-71.14217376708984,4571,-8.58,2.7058823529411766,0,0.0,0.0,1734,10,53,-7,2025-06-21T19:15:45.459557,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,9.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:15:45.142435Z,5C03C606130F2822F42742CB488EC2DB11350AF98AA6FC000000000000003FB3
2025-06-21T19:16:24.000000Z,APEX-2-R,41.98423767089844,-71.13636016845703,4162,-8.96,2.7254901960784315,0,0.0,0.0,1742,10,48,-5,2025-06-21T19:16:31.876244,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630898,Horus Binary v2,,5.12,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:16:30.197087Z,5C03CE06131018DCEF2742D1458EC24210300AFB8B80FC00000000000000B7FF
2025-06-21T19:16:28.000000Z,APEX-2-R,41.98389434814453,-71.13581085205078,4128,-8.56,2.7254901960784315,0,0.0,0.0,1743,10,54,-5,2025-06-21T19:16:36.119063,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630911,Horus Binary v2,,11.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:16:34.121441Z,5C03CF0613101C82EF274289458EC22010360AFB8BA8FC000000000000001A3A
2025-06-21T19:16:32.000000Z,APEX-2-R,41.98359680175781,-71.13526916503906,4094,-8.77,2.7254901960784315,0,0.0,0.0,1744,10,48,-5,2025-06-21T19:16:40.225235,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630907,Horus Binary v2,,11.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:16:38.647913Z,5C03D00613102034EF274242458EC2FE0F300AFB8B93FC00000000000000D1F3
2025-06-21T19:17:04.000000Z,APEX-2-R,41.98112869262695,-71.1312026977539,3865,-7.48,2.7254901960784315,0,0.0,0.0,1750,10,59,-4,2025-06-21T19:17:10.408712,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630904,Horus Binary v2,,5.35,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:09.708582Z,5C03D606131104ADEC27422D438EC2190F3B0AFC8B14FD00000000000000136D
2025-06-21T19:17:08.000000Z,APEX-2-R,41.98067092895508,-71.13028717041016,3821,-7.42,2.7254901960784315,0,0.0,0.0,1751,10,53,-4,2025-06-21T19:17:14.540177,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,5.35,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:17:13.629687Z,5C03D70613110835EC2742B5428EC2ED0E350AFC8B1AFD00000000000000E5FE
2025-06-21T18:47:08.000000Z,APEX-2-R,42.29936981201172,-71.26264953613281,29831,6.0,2.7254901960784315,0,0.0,0.0,1401,11,62,-12,2025-06-21T18:47:14.823214,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630863,Horus Binary v2,,7.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:47:13.348415Z,5C037905122F088E3229427A868EC287743E0BF48B58020000000000000080DE
2025-06-21T18:48:13.000000Z,APEX-2-R,42.299949645996094,-71.27410888671875,27959,-34.72,2.7254901960784315,0,0.0,0.0,1414,11,61,-12,2025-06-21T18:48:21.028607,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.629804,Horus Binary v2,,-8.83,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:48:19.390590Z,5C03860512300D26332942588C8EC2376D3D0BF48B70F200000000000000F8C1
2025-06-21T18:48:48.000000Z,APEX-2-R,42.3001823425293,-71.27864837646484,26810,-31.55,2.7254901960784315,0,0.0,0.0,1421,11,34,-12,2025-06-21T18:48:55.205739,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630905,Horus Binary v2,,-5.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:48:54.469541Z,5C038D0512303063332942AB8E8EC2BA68220BF48BADF3000000000000008F07
2025-06-21T18:49:24.000000Z,APEX-2-R,42.300838470458984,-71.28185272216797,25792,-27.35,2.7254901960784315,0,0.0,0.0,1428,11,30,-12,2025-06-21T18:49:31.391185,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630898,Horus Binary v2,,-4.36,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:49:29.443477Z,5C0394051231180F3429424F908EC2C0641E0BF48B51F500000000000000A8D6
2025-06-21T18:50:08.000000Z,APEX-2-R,42.30074691772461,-71.28742218017578,24508,-24.89,2.7450980392156863,0,0.0,0.0,1436,11,36,-13,2025-06-21T18:50:15.846859,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630898,Horus Binary v2,,-10.75,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:50:14.499235Z,5C039C05123208F733294229938EC2BC5F240BF38C47F6000000000000004F14
2025-06-21T18:50:14.000000Z,APEX-2-R,42.30070114135742,-71.28778076171875,24403,-27.51,2.7254901960784315,0,0.0,0.0,1437,11,34,-13,2025-06-21T18:50:19.943205,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630899,Horus Binary v2,,-9.02,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:50:18.424442Z,5C039D0512320EEB33294258938EC2535F220BF38B41F500000000000000ACDC
